A-1_Arquin_001_0211.jpg,1,buildings (structures)
A-1_Arquin_001_0211.jpg,2,art museums (buildings)
A-1_Arquin_001_0212.jpg,0,streets
A-1_Arquin_001_0212.jpg,1,buildings (structures)
A-1_Arquin_001_0212.jpg,2,art museums (buildings)
A-1_Arquin_001_0213.jpg,0,streets
A-1_Arquin_001_0213.jpg,1,buildings (structures)
A-1_Arquin_001_0213.jpg,2,towers
A-1_Arquin_001_0213.jpg,3,art museums (buildings)
A-1_Arquin_001_0214.jpg,0,buildings (structures)
A-1_Arquin_001_0214.jpg,1,facade
A-1_Arquin_001_0214.jpg,2,detail (component)
A-1_Arquin_001_0214.jpg,3,art museums (buildings)
A-1_Arquin_001_0215.jpg,0,buildings (structures)
A-1_Arquin_001_0215.jpg,1,natural history museums (institutions)
A-1_Arquin_001_0216.jpg,0,buildings (structures)
A-1_Arquin_001_0216.jpg,1,natural history museums (institutions)
